,dimension_b,dimension_c,dimension_a,time,Var138281,Var143987,Var132816,Var139539,Var143988,Var143989,Var127195,Var-1,MeanCenter,Weights,Var0,SplitGroup0,SplitGroup138281,Var138281_original,Var0_original
16371,12773,24940,5077,148,1.0,0.0,6273.0,0.0,0.0,0.0,15.6,1,0.0641025641026,1.0,0,566379.0,566173.0,1.0,1
16374,12773,24940,5077,151,1.0,0.0,5023.0,0.0,0.0,0.0,15.6,1,0.0641025641026,1.0,0,566379.0,566173.0,1.0,1
16375,12773,24940,5077,152,1.0,0.0,6979.0,1.0,0.0,0.0,46.8,1,0.0641025641026,3.0,0,566379.0,566173.0,1.0,1
16376,12773,24940,5077,153,1.0,0.0,6493.0,2.0,0.0,0.0,46.8,1,0.0641025641026,3.0,0,566379.0,566173.0,1.0,1
16525,12773,24941,5077,146,1.0,0.0,40995.0,0.0,0.0,0.0,3.25,1,0.307692307692,1.0,0,566379.0,566253.0,1.0,1
16526,12773,24941,5077,147,1.0,0.0,37106.0,0.0,0.0,0.0,6.5,1,0.307692307692,2.0,0,566379.0,566253.0,1.0,1
16527,12773,24941,5077,148,1.0,0.0,26096.0,3.0,0.0,0.0,26.0,1,0.307692307692,8.0,0,566379.0,566253.0,1.0,1
16528,12773,24941,5077,149,1.0,0.0,27441.0,2.0,0.0,0.0,13.0,1,0.307692307692,4.0,0,566379.0,566253.0,1.0,1
16529,12773,24941,5077,150,1.0,0.0,25157.0,3.0,0.0,0.0,9.75,1,0.307692307692,3.0,0,566379.0,566253.0,1.0,1
16530,12773,24941,5077,151,1.0,0.0,24535.0,3.0,0.0,0.0,13.0,1,0.307692307692,4.0,0,566379.0,566253.0,1.0,1
16531,12773,24941,5077,152,1.0,0.0,29685.0,2.0,0.0,0.0,16.25,1,0.307692307692,5.0,0,566379.0,566253.0,1.0,1
16532,12773,24941,5077,153,1.0,0.0,28803.0,2.0,0.0,0.0,13.0,1,0.307692307692,4.0,0,566379.0,566253.0,1.0,1
16533,12773,24941,5077,154,1.0,0.0,27413.0,2.0,0.0,0.0,22.75,1,0.307692307692,7.0,0,566379.0,566253.0,1.0,1
16534,12773,24941,5077,155,1.0,0.0,19715.0,3.0,0.0,0.0,29.25,1,0.307692307692,9.0,0,566379.0,566253.0,1.0,1
16535,12773,24941,5077,156,1.0,0.0,0.0,-2.0,0.0,0.0,3.25,1,0.307692307692,1.0,0,566379.0,566253.0,1.0,1
16676,12773,24942,5077,141,1.0,0.0,0.0,1.0,0.0,0.0,4.10526315789,1,0.24358974359,1.0,0,566379.0,566248.0,1.0,1
16678,12773,24942,5077,143,1.0,0.0,0.0,1.0,0.0,0.0,4.10526315789,1,0.24358974359,1.0,0,566379.0,566248.0,1.0,1
16681,12773,24942,5077,146,1.0,0.0,131847.0,1.0,0.0,0.0,4.10526315789,1,0.24358974359,1.0,0,566379.0,566248.0,1.0,1
16682,12773,24942,5077,147,1.0,0.0,125535.0,1.0,0.0,0.0,4.10526315789,1,0.24358974359,1.0,0,566379.0,566248.0,1.0,1
16684,12773,24942,5077,149,1.0,0.0,97759.0,2.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566248.0,1.0,1
16685,12773,24942,5077,150,1.0,0.0,92636.0,2.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566248.0,1.0,1
16686,12773,24942,5077,151,1.0,0.0,96804.0,0.0,0.0,0.0,16.4210526316,1,0.24358974359,4.0,0,566379.0,566248.0,1.0,1
16687,12773,24942,5077,152,1.0,0.0,111011.0,0.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566248.0,1.0,1
16688,12773,24942,5077,153,1.0,0.0,117238.0,0.0,0.0,0.0,16.4210526316,1,0.24358974359,4.0,0,566379.0,566248.0,1.0,1
16689,12773,24942,5077,154,1.0,0.0,106741.0,0.0,0.0,0.0,20.5263157895,1,0.24358974359,5.0,0,566379.0,566248.0,1.0,1
16690,12773,24942,5077,155,1.0,0.0,78572.0,4.0,0.0,0.0,36.9473684211,1,0.24358974359,9.0,0,566379.0,566248.0,1.0,1
16691,12773,24942,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566248.0,1.0,1
16836,12773,24943,5077,145,1.0,0.0,29727.0,1.0,0.0,0.0,1.59183673469,1,0.628205128205,1.0,0,566379.0,566321.0,1.0,1
16838,12773,24943,5077,147,1.0,0.0,38790.0,1.0,0.0,0.0,1.59183673469,1,0.628205128205,1.0,0,566379.0,566321.0,1.0,1
16839,12773,24943,5077,148,1.0,0.0,25543.0,4.0,0.0,0.0,6.36734693878,1,0.628205128205,4.0,0,566379.0,566321.0,1.0,1
16840,12773,24943,5077,149,1.0,0.0,26331.0,2.0,0.0,0.0,4.77551020408,1,0.628205128205,3.0,0,566379.0,566321.0,1.0,1
16841,12773,24943,5077,150,1.0,0.0,24583.0,6.0,0.0,0.0,12.7346938776,1,0.628205128205,8.0,0,566379.0,566321.0,1.0,1
16842,12773,24943,5077,151,1.0,0.0,24391.0,2.0,0.0,0.0,14.3265306122,1,0.628205128205,9.0,0,566379.0,566321.0,1.0,1
16843,12773,24943,5077,152,1.0,0.0,30831.0,4.0,0.0,0.0,15.9183673469,1,0.628205128205,10.0,0,566379.0,566321.0,1.0,1
16844,12773,24943,5077,153,1.0,0.0,30077.0,1.0,0.0,0.0,12.7346938776,1,0.628205128205,8.0,0,566379.0,566321.0,1.0,1
16845,12773,24943,5077,154,1.0,0.0,28961.0,4.0,0.0,0.0,17.5102040816,1,0.628205128205,11.0,0,566379.0,566321.0,1.0,1
16846,12773,24943,5077,155,1.0,0.0,19401.0,7.0,0.0,0.0,47.7551020408,1,0.628205128205,30.0,0,566379.0,566321.0,1.0,1
16847,12773,24943,5077,156,1.0,0.0,0.0,3.0,0.0,0.0,20.693877551,1,0.628205128205,13.0,0,566379.0,566321.0,1.0,1
16994,12773,24945,5077,147,1.0,0.0,24239.0,1.0,0.0,0.0,4.10526315789,1,0.24358974359,1.0,0,566379.0,566265.0,1.0,1
16996,12773,24945,5077,149,1.0,0.0,18234.0,3.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566265.0,1.0,1
16997,12773,24945,5077,150,1.0,0.0,15957.0,3.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566265.0,1.0,1
16998,12773,24945,5077,151,1.0,0.0,15270.0,0.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566265.0,1.0,1
16999,12773,24945,5077,152,1.0,0.0,17977.0,2.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566265.0,1.0,1
17000,12773,24945,5077,153,1.0,0.0,17342.0,0.0,0.0,0.0,32.8421052632,1,0.24358974359,8.0,0,566379.0,566265.0,1.0,1
17001,12773,24945,5077,154,1.0,0.0,16726.0,1.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566265.0,1.0,1
17002,12773,24945,5077,155,1.0,0.0,11967.0,4.0,0.0,0.0,49.2631578947,1,0.24358974359,12.0,0,566379.0,566265.0,1.0,1
17003,12773,24945,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,12.3157894737,1,0.24358974359,3.0,0,566379.0,566265.0,1.0,1
17145,12773,24946,5077,142,1.0,0.0,0.0,2.0,0.0,0.0,3.21649484536,1,0.621794871795,2.0,0,566379.0,566337.0,1.0,1
17149,12773,24946,5077,146,1.0,0.0,59598.0,1.0,0.0,0.0,1.60824742268,1,0.621794871795,1.0,0,566379.0,566337.0,1.0,1
17150,12773,24946,5077,147,1.0,0.0,55042.0,1.0,0.0,0.0,3.21649484536,1,0.621794871795,2.0,0,566379.0,566337.0,1.0,1
17151,12773,24946,5077,148,1.0,0.0,36912.0,2.0,0.0,0.0,6.43298969072,1,0.621794871795,4.0,0,566379.0,566337.0,1.0,1
17152,12773,24946,5077,149,1.0,0.0,37093.0,4.0,0.0,0.0,9.64948453608,1,0.621794871795,6.0,0,566379.0,566337.0,1.0,1
17153,12773,24946,5077,150,1.0,0.0,33888.0,4.0,0.0,0.0,9.64948453608,1,0.621794871795,6.0,0,566379.0,566337.0,1.0,1
17154,12773,24946,5077,151,1.0,0.0,34431.0,6.0,0.0,0.0,36.9896907216,1,0.621794871795,23.0,0,566379.0,566337.0,1.0,1
17155,12773,24946,5077,152,1.0,0.0,42877.0,3.0,0.0,0.0,17.6907216495,1,0.621794871795,11.0,0,566379.0,566337.0,1.0,1
17156,12773,24946,5077,153,1.0,0.0,41608.0,4.0,0.0,0.0,19.2989690722,1,0.621794871795,12.0,0,566379.0,566337.0,1.0,1
17157,12773,24946,5077,154,1.0,0.0,40353.0,4.0,0.0,0.0,16.0824742268,1,0.621794871795,10.0,0,566379.0,566337.0,1.0,1
17158,12773,24946,5077,155,1.0,0.0,25830.0,4.0,0.0,0.0,17.6907216495,1,0.621794871795,11.0,0,566379.0,566337.0,1.0,1
17159,12773,24946,5077,156,1.0,0.0,0.0,3.0,0.0,0.0,14.4742268041,1,0.621794871795,9.0,0,566379.0,566337.0,1.0,1
17302,12773,24947,5077,143,1.0,0.0,0.0,1.0,0.0,0.0,2.6,1,0.384615384615,1.0,0,566379.0,566359.0,1.0,1
17305,12773,24947,5077,146,1.0,0.0,35973.0,1.0,0.0,0.0,2.6,1,0.384615384615,1.0,0,566379.0,566359.0,1.0,1
17306,12773,24947,5077,147,1.0,0.0,34538.0,1.0,0.0,0.0,5.2,1,0.384615384615,2.0,0,566379.0,566359.0,1.0,1
17307,12773,24947,5077,148,1.0,0.0,24206.0,2.0,0.0,0.0,5.2,1,0.384615384615,2.0,0,566379.0,566359.0,1.0,1
17308,12773,24947,5077,149,1.0,0.0,25908.0,3.0,0.0,0.0,7.8,1,0.384615384615,3.0,0,566379.0,566359.0,1.0,1
17309,12773,24947,5077,150,1.0,0.0,23865.0,3.0,0.0,0.0,10.4,1,0.384615384615,4.0,0,566379.0,566359.0,1.0,1
17310,12773,24947,5077,151,1.0,0.0,23132.0,5.0,0.0,0.0,20.8,1,0.384615384615,8.0,0,566379.0,566359.0,1.0,1
17311,12773,24947,5077,152,1.0,0.0,28149.0,3.0,0.0,0.0,15.6,1,0.384615384615,6.0,0,566379.0,566359.0,1.0,1
17312,12773,24947,5077,153,1.0,0.0,27192.0,5.0,0.0,0.0,31.2,1,0.384615384615,12.0,0,566379.0,566359.0,1.0,1
17313,12773,24947,5077,154,1.0,0.0,26707.0,-2.0,0.0,0.0,10.4,1,0.384615384615,4.0,0,566379.0,566359.0,1.0,1
17314,12773,24947,5077,155,1.0,0.0,19233.0,3.0,0.0,0.0,39.0,1,0.384615384615,15.0,0,566379.0,566359.0,1.0,1
17315,12773,24947,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,5.2,1,0.384615384615,2.0,0,566379.0,566359.0,1.0,1
17462,12773,24948,5077,147,1.0,0.0,74033.0,1.0,0.0,0.0,14.1818181818,1,0.141025641026,2.0,0,566379.0,566266.0,1.0,1
17463,12773,24948,5077,148,1.0,0.0,49182.0,0.0,0.0,0.0,7.09090909091,1,0.141025641026,1.0,0,566379.0,566266.0,1.0,1
17464,12773,24948,5077,149,1.0,0.0,51873.0,1.0,0.0,0.0,7.09090909091,1,0.141025641026,1.0,0,566379.0,566266.0,1.0,1
17468,12773,24948,5077,153,1.0,0.0,55577.0,2.0,0.0,0.0,35.4545454545,1,0.141025641026,5.0,0,566379.0,566266.0,1.0,1
17469,12773,24948,5077,154,1.0,0.0,51526.0,4.0,0.0,0.0,49.6363636364,1,0.141025641026,7.0,0,566379.0,566266.0,1.0,1
17470,12773,24948,5077,155,1.0,0.0,35087.0,2.0,0.0,0.0,21.2727272727,1,0.141025641026,3.0,0,566379.0,566266.0,1.0,1
17471,12773,24948,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,21.2727272727,1,0.141025641026,3.0,0,566379.0,566266.0,1.0,1
17621,12773,24949,5077,150,1.0,0.0,115520.0,2.0,0.0,0.0,17.3333333333,1,0.115384615385,2.0,0,566379.0,566230.0,1.0,1
17622,12773,24949,5077,151,1.0,0.0,112671.0,0.0,0.0,0.0,8.66666666667,1,0.115384615385,1.0,0,566379.0,566230.0,1.0,1
17624,12773,24949,5077,153,1.0,0.0,133354.0,1.0,0.0,0.0,43.3333333333,1,0.115384615385,5.0,0,566379.0,566230.0,1.0,1
17625,12773,24949,5077,154,1.0,0.0,127379.0,2.0,0.0,0.0,26.0,1,0.115384615385,3.0,0,566379.0,566230.0,1.0,1
17626,12773,24949,5077,155,1.0,0.0,81684.0,0.0,0.0,0.0,43.3333333333,1,0.115384615385,5.0,0,566379.0,566230.0,1.0,1
17627,12773,24949,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,17.3333333333,1,0.115384615385,2.0,0,566379.0,566230.0,1.0,1
17769,12773,24950,5077,142,1.0,0.0,0.0,1.0,0.0,0.0,2.6,1,0.384615384615,1.0,0,566379.0,566207.0,1.0,1
17775,12773,24950,5077,148,1.0,0.0,53556.0,2.0,0.0,0.0,7.8,1,0.384615384615,3.0,0,566379.0,566207.0,1.0,1
17776,12773,24950,5077,149,1.0,0.0,55024.0,4.0,0.0,0.0,13.0,1,0.384615384615,5.0,0,566379.0,566207.0,1.0,1
17777,12773,24950,5077,150,1.0,0.0,50278.0,5.0,0.0,0.0,13.0,1,0.384615384615,5.0,0,566379.0,566207.0,1.0,1
17778,12773,24950,5077,151,1.0,0.0,48355.0,2.0,0.0,0.0,13.0,1,0.384615384615,5.0,0,566379.0,566207.0,1.0,1
17779,12773,24950,5077,152,1.0,0.0,58441.0,2.0,0.0,0.0,18.2,1,0.384615384615,7.0,0,566379.0,566207.0,1.0,1
17780,12773,24950,5077,153,1.0,0.0,56196.0,5.0,0.0,0.0,15.6,1,0.384615384615,6.0,0,566379.0,566207.0,1.0,1
17781,12773,24950,5077,154,1.0,0.0,53226.0,3.0,0.0,0.0,23.4,1,0.384615384615,9.0,0,566379.0,566207.0,1.0,1
17782,12773,24950,5077,155,1.0,0.0,37550.0,7.0,0.0,0.0,36.4,1,0.384615384615,14.0,0,566379.0,566207.0,1.0,1
17783,12773,24950,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,13.0,1,0.384615384615,5.0,0,566379.0,566207.0,1.0,1
17925,12773,24951,5077,142,1.0,0.0,5.0,1.0,0.0,0.0,0.655462184874,1,1.52564102564,1.0,0,566379.0,566304.0,1.0,1
17926,12773,24951,5077,143,1.0,0.0,0.0,1.0,0.0,0.0,0.655462184874,1,1.52564102564,1.0,0,566379.0,566304.0,1.0,1
17927,12773,24951,5077,144,1.0,0.0,202572.0,1.0,0.0,0.0,0.655462184874,1,1.52564102564,1.0,0,566379.0,566304.0,1.0,1
17929,12773,24951,5077,146,1.0,0.0,682894.0,3.0,0.0,0.0,4.58823529412,1,1.52564102564,7.0,0,566379.0,566304.0,1.0,1
17930,12773,24951,5077,147,1.0,0.0,635419.0,6.0,0.0,0.0,7.86554621849,1,1.52564102564,12.0,0,566379.0,566304.0,1.0,1
17931,12773,24951,5077,148,1.0,0.0,398338.0,7.0,0.0,0.0,6.55462184874,1,1.52564102564,10.0,0,566379.0,566304.0,1.0,1
17932,12773,24951,5077,149,1.0,0.0,405404.0,19.0,0.0,0.0,14.4201680672,1,1.52564102564,22.0,0,566379.0,566304.0,1.0,1
17933,12773,24951,5077,150,1.0,0.0,367217.0,9.0,0.0,0.0,7.21008403361,1,1.52564102564,11.0,0,566379.0,566304.0,1.0,1
17934,12773,24951,5077,151,1.0,0.0,364239.0,14.0,0.0,0.0,24.2521008403,1,1.52564102564,37.0,0,566379.0,566304.0,1.0,1
17935,12773,24951,5077,152,1.0,0.0,497735.0,3.0,0.0,0.0,11.7983193277,1,1.52564102564,18.0,0,566379.0,566304.0,1.0,1
17936,12773,24951,5077,153,1.0,0.0,511959.0,6.0,0.0,0.0,14.4201680672,1,1.52564102564,22.0,0,566379.0,566304.0,1.0,1
17937,12773,24951,5077,154,1.0,0.0,482694.0,13.0,0.0,0.0,23.5966386555,1,1.52564102564,36.0,0,566379.0,566304.0,1.0,1
17938,12773,24951,5077,155,1.0,0.0,303464.0,19.0,0.0,0.0,28.8403361345,1,1.52564102564,44.0,0,566379.0,566304.0,1.0,1
17939,12773,24951,5077,156,1.0,0.0,0.0,7.0,0.0,0.0,10.487394958,1,1.52564102564,16.0,0,566379.0,566304.0,1.0,1
18086,12773,24952,5077,147,1.0,0.0,40167.0,2.0,0.0,0.0,8.06896551724,1,0.371794871795,3.0,0,566379.0,566332.0,1.0,1
18088,12773,24952,5077,149,1.0,0.0,29083.0,1.0,0.0,0.0,2.68965517241,1,0.371794871795,1.0,0,566379.0,566332.0,1.0,1
18089,12773,24952,5077,150,1.0,0.0,26204.0,2.0,0.0,0.0,13.4482758621,1,0.371794871795,5.0,0,566379.0,566332.0,1.0,1
18090,12773,24952,5077,151,1.0,0.0,25715.0,1.0,0.0,0.0,18.8275862069,1,0.371794871795,7.0,0,566379.0,566332.0,1.0,1
18091,12773,24952,5077,152,1.0,0.0,31810.0,0.0,0.0,0.0,13.4482758621,1,0.371794871795,5.0,0,566379.0,566332.0,1.0,1
18092,12773,24952,5077,153,1.0,0.0,29986.0,0.0,0.0,0.0,8.06896551724,1,0.371794871795,3.0,0,566379.0,566332.0,1.0,1
18093,12773,24952,5077,154,1.0,0.0,28405.0,3.0,0.0,0.0,37.6551724138,1,0.371794871795,14.0,0,566379.0,566332.0,1.0,1
18094,12773,24952,5077,155,1.0,0.0,19635.0,3.0,0.0,0.0,43.0344827586,1,0.371794871795,16.0,0,566379.0,566332.0,1.0,1
18095,12773,24952,5077,156,1.0,0.0,0.0,2.0,0.0,0.0,10.7586206897,1,0.371794871795,4.0,0,566379.0,566332.0,1.0,1
18240,12773,24953,5077,145,1.0,0.0,111148.0,1.0,0.0,0.0,2.26086956522,1,0.442307692308,1.0,0,566379.0,566289.0,1.0,1
18241,12773,24953,5077,146,1.0,0.0,173863.0,0.0,0.0,0.0,2.26086956522,1,0.442307692308,1.0,0,566379.0,566289.0,1.0,1
18242,12773,24953,5077,147,1.0,0.0,158573.0,0.0,0.0,0.0,4.52173913043,1,0.442307692308,2.0,0,566379.0,566289.0,1.0,1
18243,12773,24953,5077,148,1.0,0.0,109943.0,1.0,0.0,0.0,6.78260869565,1,0.442307692308,3.0,0,566379.0,566289.0,1.0,1
18244,12773,24953,5077,149,1.0,0.0,110829.0,5.0,0.0,0.0,15.8260869565,1,0.442307692308,7.0,0,566379.0,566289.0,1.0,1
18245,12773,24953,5077,150,1.0,0.0,105529.0,3.0,0.0,0.0,6.78260869565,1,0.442307692308,3.0,0,566379.0,566289.0,1.0,1
18246,12773,24953,5077,151,1.0,0.0,106666.0,2.0,0.0,0.0,24.8695652174,1,0.442307692308,11.0,0,566379.0,566289.0,1.0,1
18247,12773,24953,5077,152,1.0,0.0,131968.0,1.0,0.0,0.0,22.6086956522,1,0.442307692308,10.0,0,566379.0,566289.0,1.0,1
18249,12773,24953,5077,154,1.0,0.0,132865.0,1.0,0.0,0.0,15.8260869565,1,0.442307692308,7.0,0,566379.0,566289.0,1.0,1
18250,12773,24953,5077,155,1.0,0.0,90640.0,9.0,0.0,0.0,27.1304347826,1,0.442307692308,12.0,0,566379.0,566289.0,1.0,1
18251,12773,24953,5077,156,1.0,0.0,0.0,5.0,0.0,0.0,29.3913043478,1,0.442307692308,13.0,0,566379.0,566289.0,1.0,1
18395,12773,24954,5077,144,1.0,0.0,10623.0,1.0,0.0,0.0,2.73684210526,1,0.365384615385,1.0,0,566379.0,566215.0,1.0,1
18398,12773,24954,5077,147,1.0,0.0,26163.0,2.0,0.0,0.0,8.21052631579,1,0.365384615385,3.0,0,566379.0,566215.0,1.0,1
18399,12773,24954,5077,148,1.0,0.0,18149.0,2.0,0.0,0.0,10.9473684211,1,0.365384615385,4.0,0,566379.0,566215.0,1.0,1
18400,12773,24954,5077,149,1.0,0.0,18698.0,6.0,0.0,0.0,16.4210526316,1,0.365384615385,6.0,0,566379.0,566215.0,1.0,1
18401,12773,24954,5077,150,1.0,0.0,16700.0,8.0,0.0,0.0,21.8947368421,1,0.365384615385,8.0,0,566379.0,566215.0,1.0,1
18402,12773,24954,5077,151,1.0,0.0,15960.0,1.0,0.0,0.0,21.8947368421,1,0.365384615385,8.0,0,566379.0,566215.0,1.0,1
18403,12773,24954,5077,152,1.0,0.0,20215.0,0.0,0.0,0.0,10.9473684211,1,0.365384615385,4.0,0,566379.0,566215.0,1.0,1
18404,12773,24954,5077,153,1.0,0.0,18676.0,4.0,0.0,0.0,21.8947368421,1,0.365384615385,8.0,0,566379.0,566215.0,1.0,1
18405,12773,24954,5077,154,1.0,0.0,18199.0,0.0,0.0,0.0,10.9473684211,1,0.365384615385,4.0,0,566379.0,566215.0,1.0,1
18406,12773,24954,5077,155,1.0,0.0,12454.0,2.0,0.0,0.0,27.3684210526,1,0.365384615385,10.0,0,566379.0,566215.0,1.0,1
18407,12773,24954,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,2.73684210526,1,0.365384615385,1.0,0,566379.0,566215.0,1.0,1
18555,12773,24955,5077,148,1.0,0.0,32473.0,2.0,0.0,0.0,11.5555555556,1,0.173076923077,2.0,0,566379.0,566343.0,1.0,1
18557,12773,24955,5077,150,1.0,0.0,31544.0,0.0,0.0,0.0,5.77777777778,1,0.173076923077,1.0,0,566379.0,566343.0,1.0,1
18558,12773,24955,5077,151,1.0,0.0,30429.0,1.0,0.0,0.0,17.3333333333,1,0.173076923077,3.0,0,566379.0,566343.0,1.0,1
18559,12773,24955,5077,152,1.0,0.0,36875.0,4.0,0.0,0.0,34.6666666667,1,0.173076923077,6.0,0,566379.0,566343.0,1.0,1
18560,12773,24955,5077,153,1.0,0.0,34882.0,1.0,0.0,0.0,5.77777777778,1,0.173076923077,1.0,0,566379.0,566343.0,1.0,1
18561,12773,24955,5077,154,1.0,0.0,33434.0,3.0,0.0,0.0,23.1111111111,1,0.173076923077,4.0,0,566379.0,566343.0,1.0,1
18562,12773,24955,5077,155,1.0,0.0,24396.0,5.0,0.0,0.0,46.2222222222,1,0.173076923077,8.0,0,566379.0,566343.0,1.0,1
18563,12773,24955,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,11.5555555556,1,0.173076923077,2.0,0,566379.0,566343.0,1.0,1
18709,12773,24956,5077,146,1.0,0.0,62855.0,0.0,0.0,0.0,5.67272727273,1,0.352564102564,2.0,0,566379.0,566205.0,1.0,1
18710,12773,24956,5077,147,1.0,0.0,60243.0,0.0,0.0,0.0,2.83636363636,1,0.352564102564,1.0,0,566379.0,566205.0,1.0,1
18711,12773,24956,5077,148,1.0,0.0,43487.0,2.0,0.0,0.0,11.3454545455,1,0.352564102564,4.0,0,566379.0,566205.0,1.0,1
18712,12773,24956,5077,149,1.0,0.0,47405.0,2.0,0.0,0.0,8.50909090909,1,0.352564102564,3.0,0,566379.0,566205.0,1.0,1
18713,12773,24956,5077,150,1.0,0.0,44021.0,3.0,0.0,0.0,8.50909090909,1,0.352564102564,3.0,0,566379.0,566205.0,1.0,1
18714,12773,24956,5077,151,1.0,0.0,43951.0,2.0,0.0,0.0,17.0181818182,1,0.352564102564,6.0,0,566379.0,566205.0,1.0,1
18715,12773,24956,5077,152,1.0,0.0,50625.0,1.0,0.0,0.0,14.1818181818,1,0.352564102564,5.0,0,566379.0,566205.0,1.0,1
18716,12773,24956,5077,153,1.0,0.0,58525.0,1.0,0.0,0.0,19.8545454545,1,0.352564102564,7.0,0,566379.0,566205.0,1.0,1
18717,12773,24956,5077,154,1.0,0.0,49277.0,3.0,0.0,0.0,22.6909090909,1,0.352564102564,8.0,0,566379.0,566205.0,1.0,1
18718,12773,24956,5077,155,1.0,0.0,33099.0,3.0,0.0,0.0,31.2,1,0.352564102564,11.0,0,566379.0,566205.0,1.0,1
18719,12773,24956,5077,156,1.0,0.0,0.0,0.0,0.0,0.0,14.1818181818,1,0.352564102564,5.0,0,566379.0,566205.0,1.0,1
18866,12773,24957,5077,147,1.0,0.0,78686.0,0.0,0.0,0.0,1.48571428571,1,0.673076923077,1.0,0,566379.0,566219.0,1.0,1
18868,12773,24957,5077,149,1.0,0.0,59137.0,6.0,0.0,0.0,10.4,1,0.673076923077,7.0,0,566379.0,566219.0,1.0,1
18869,12773,24957,5077,150,1.0,0.0,53986.0,11.0,0.0,0.0,16.3428571429,1,0.673076923077,11.0,0,566379.0,566219.0,1.0,1
18870,12773,24957,5077,151,1.0,0.0,52666.0,4.0,0.0,0.0,16.3428571429,1,0.673076923077,11.0,0,566379.0,566219.0,1.0,1
18871,12773,24957,5077,152,1.0,0.0,63864.0,2.0,0.0,0.0,10.4,1,0.673076923077,7.0,0,566379.0,566219.0,1.0,1
18872,12773,24957,5077,153,1.0,0.0,61514.0,6.0,0.0,0.0,20.8,1,0.673076923077,14.0,0,566379.0,566219.0,1.0,1
18873,12773,24957,5077,154,1.0,0.0,58384.0,2.0,0.0,0.0,20.8,1,0.673076923077,14.0,0,566379.0,566219.0,1.0,1
18874,12773,24957,5077,155,1.0,0.0,42125.0,6.0,0.0,0.0,47.5428571429,1,0.673076923077,32.0,0,566379.0,566219.0,1.0,1
18875,12773,24957,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,11.8857142857,1,0.673076923077,8.0,0,566379.0,566219.0,1.0,1
19024,12773,24958,5077,149,1.0,0.0,34936.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566262.0,1.0,1
19025,12773,24958,5077,150,1.0,0.0,32843.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566262.0,1.0,1
19028,12773,24958,5077,153,1.0,0.0,44560.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566262.0,1.0,1
19031,12773,24958,5077,156,1.0,0.0,0.0,1.0,0.0,0.0,52.0,1,0.0192307692308,1.0,0,566379.0,566262.0,1.0,1
19177,12773,24959,5077,146,1.0,0.0,98130.0,1.0,0.0,0.0,2.26086956522,1,0.442307692308,1.0,0,566379.0,566287.0,1.0,1
19179,12773,24959,5077,148,1.0,0.0,64402.0,3.0,0.0,0.0,6.78260869565,1,0.442307692308,3.0,0,566379.0,566287.0,1.0,1
19180,12773,24959,5077,149,1.0,0.0,68593.0,6.0,0.0,0.0,13.5652173913,1,0.442307692308,6.0,0,566379.0,566287.0,1.0,1
19181,12773,24959,5077,150,1.0,0.0,64335.0,7.0,0.0,0.0,15.8260869565,1,0.442307692308,7.0,0,566379.0,566287.0,1.0,1
19182,12773,24959,5077,151,1.0,0.0,67057.0,3.0,0.0,0.0,27.1304347826,1,0.442307692308,12.0,0,566379.0,566287.0,1.0,1
19183,12773,24959,5077,152,1.0,0.0,77977.0,0.0,0.0,0.0,9.04347826087,1,0.442307692308,4.0,0,566379.0,566287.0,1.0,1
19184,12773,24959,5077,153,1.0,0.0,77279.0,3.0,0.0,0.0,24.8695652174,1,0.442307692308,11.0,0,566379.0,566287.0,1.0,1
19185,12773,24959,5077,154,1.0,0.0,73025.0,2.0,0.0,0.0,15.8260869565,1,0.442307692308,7.0,0,566379.0,566287.0,1.0,1
19186,12773,24959,5077,155,1.0,0.0,51210.0,2.0,0.0,0.0,24.8695652174,1,0.442307692308,11.0,0,566379.0,566287.0,1.0,1
19187,12773,24959,5077,156,1.0,0.0,0.0,3.0,0.0,0.0,15.8260869565,1,0.442307692308,7.0,0,566379.0,566287.0,1.0,1
19333,12773,24960,5077,146,1.0,0.0,29950.0,3.0,0.0,0.0,13.5652173913,1,0.294871794872,4.0,0,566379.0,566300.0,1.0,1
